base_country,to_country,distance,distance_units,transaction_cost
ID,GP,11284.28425722473,23.0,33.0
ID,GQ,7162.896655775054,14.0,24.0
ID,GR,6365.261246828192,13.0,23.0
ID,GS,8268.766811621505,17.0,27.0
ID,GT,10491.899877691949,21.0,31.0
ID,GU,2331.619457314384,5.0,15.0
ID,GW,8866.415645774385,18.0,28.0
ID,GY,11869.032530725628,24.0,34.0
ID,GZ,5635.189522579732,11.0,21.0
ID,HK,1602.0296857744827,3.0,13.0
ID,HM,4289.091079825062,9.0,19.0
ID,HN,10738.682772199481,21.0,31.0
ID,HR,6681.760081395439,13.0,23.0
ID,HT,11112.050322157082,22.0,32.0
ID,HU,6465.881631708867,13.0,23.0
ID,IE,7542.802601781957,15.0,25.0
ID,IL,5600.9807319489655,11.0,21.0
ID,IM,7382.148936852391,15.0,25.0
ID,IN,2786.852799613837,6.0,16.0
ID,IO,2923.2650260278556,6.0,16.0
ID,IQ,5114.6443180327415,10.0,20.0
ID,IR,4538.947367048199,9.0,19.0
ID,IS,7427.785273657634,15.0,25.0
ID,IT,6837.613609275181,14.0,24.0
ID,JE,7413.407112378757,15.0,25.0
ID,JM,11018.39801135322,22.0,32.0
ID,JO,5515.53756055464,11.0,21.0
ID,JP,2996.021926975264,6.0,16.0
ID,KE,5252.216232143345,11.0,21.0
ID,KG,3796.7246739194393,8.0,18.0
ID,KH,1107.427633551899,2.0,12.0
ID,KI,5342.341242427,11.0,21.0
ID,KM,4858.865815914883,10.0,20.0
ID,KN,11270.326538839134,23.0,33.0
ID,KP,2967.87709284074,6.0,16.0
ID,KR,2687.535235207198,5.0,15.0
ID,KW,4837.620024863927,10.0,20.0
ID,KY,10813.547125927938,22.0,32.0
ID,KZ,4388.706764086205,9.0,19.0
ID,LA,1622.8866428897372,3.0,13.0
ID,LB,5565.689290605385,11.0,21.0
ID,LC,11465.559883713806,23.0,33.0
ID,LI,6929.951357866232,14.0,24.0
ID,LK,2360.8229010003233,5.0,15.0
ID,LR,8513.421057613003,17.0,27.0
ID,LS,5932.443905372628,12.0,22.0
ID,LT,6264.7517197452125,13.0,23.0
ID,LU,7046.541043760182,14.0,24.0
ID,LV,6238.3408890343735,12.0,22.0
ID,LY,6656.962132005232,13.0,23.0
ID,MA,8044.791111605037,16.0,26.0
ID,MC,7075.3076760565955,14.0,24.0
ID,MD,6050.732000107599,12.0,22.0
ID,ME,6486.186481765119,13.0,23.0
ID,MG,4702.819968516,9.0,19.0
ID,MH,3984.420933886217,8.0,18.0
ID,MK,6367.033596993278,13.0,23.0
ID,ML,8068.312975320338,16.0,26.0
ID,MM,1981.8123607175908,4.0,14.0
ID,MN,3348.531266726444,7.0,17.0
ID,MO,1588.5245869093596,3.0,13.0
ID,MP,2480.2694665917606,5.0,15.0
ID,MQ,11419.374491306824,23.0,33.0
ID,MR,8469.571192923566,17.0,27.0
ID,MS,11303.192593304551,23.0,33.0
ID,MT,6783.833416146563,14.0,24.0
ID,MU,4034.905791422882,8.0,18.0
ID,MV,2824.4215957490533,6.0,16.0
ID,MW,5507.876380986547,11.0,21.0
ID,MX,9528.888609178837,19.0,29.0
ID,MY,894.1543344250514,2.0,12.0
ID,MZ,5441.368316501777,11.0,21.0
ID,NA,6542.468763205,13.0,23.0
ID,NC,3750.0924377598603,8.0,18.0
ID,NE,7277.293163566065,15.0,25.0
ID,NF,4053.0398775168824,8.0,18.0
ID,NG,7267.104339896324,15.0,25.0
ID,NI,10883.951090286726,22.0,32.0
ID,NL,7043.635916581637,14.0,24.0
ID,NO,6787.604796321388,14.0,24.0
ID,NP,2820.4167975381133,6.0,16.0
ID,NR,3662.438573242297,7.0,17.0
ID,NU,5300.658902726697,11.0,21.0
ID,NZ,4693.1099282475,9.0,19.0
ID,OM,4200.552303783297,8.0,18.0
ID,PA,11292.151138369441,23.0,33.0
ID,PE,11512.893503362544,23.0,33.0
ID,PF,6640.821438911078,13.0,23.0
ID,PG,2105.1806062420965,4.0,14.0
ID,PH,1087.0348250503237,2.0,12.0
ID,PK,3633.6205348251005,7.0,17.0
ID,PL,6464.77236968935,13.0,23.0
ID,PM,9193.562113008655,18.0,28.0
ID,PN,7976.437680667852,16.0,26.0
ID,PR,11231.90992658785,22.0,32.0
ID,PS,5585.783031702618,11.0,21.0
ID,PT,7933.693335997831,16.0,26.0
ID,PW,1535.0658923356314,3.0,13.0
ID,PY,10685.767296358777,21.0,31.0
ID,QA,4554.661773912572,9.0,19.0
ID,RE,4173.299522633178,8.0,18.0
ID,RO,6207.376462940885,12.0,22.0
ID,RS,6401.152227711457,13.0,23.0
ID,RU,4329.378724374939,9.0,19.0
ID,RW,5805.544573366355,12.0,22.0
ID,SA,4910.455274465446,10.0,20.0
ID,SB,3235.6284783669826,6.0,16.0
ID,SC,4040.2004334689905,8.0,18.0
ID,SD,5806.581817699263,12.0,22.0
ID,SE,6447.172923276669,13.0,23.0
ID,SG,713.4081734520206,1.0,11.0
ID,SH,8309.339681172594,17.0,27.0
ID,SI,6684.279139909399,13.0,23.0
ID,SJ,6275.398507738161,13.0,23.0
ID,SK,6451.9622435124475,13.0,23.0
ID,SL,8663.82247690442,17.0,27.0
ID,SM,6825.080832642962,14.0,24.0
ID,SN,8787.756757526831,18.0,28.0
ID,SO,4691.115335641593,9.0,19.0
ID,SR,11710.11420863628,23.0,33.0
ID,ST,7414.356107635047,15.0,25.0
ID,SV,10636.447753949937,21.0,31.0
ID,SY,5398.291552646324,11.0,21.0
ID,SZ,5727.774263305097,11.0,21.0
ID,TC,10941.964808641947,22.0,32.0
ID,TD,6578.501216358137,13.0,23.0
ID,TF,4258.469542149442,9.0,19.0
ID,TG,7803.891175710045,16.0,26.0
ID,TH,1450.261229576084,3.0,13.0
ID,TJ,3845.928874680158,8.0,18.0
ID,TK,5133.249160478743,10.0,20.0
ID,TL,985.7035967575374,2.0,12.0
ID,TM,4395.966947701164,9.0,19.0
ID,TN,7071.704424495799,14.0,24.0
ID,TO,4969.113878855609,10.0,20.0
ID,TR,5646.46621490245,11.0,21.0
ID,TT,11675.700974494284,23.0,33.0
ID,TV,4410.864021607509,9.0,19.0
ID,TW,1756.6498340076243,4.0,14.0
ID,TZ,5459.271602708814,11.0,21.0
ID,UA,5927.378836867106,12.0,22.0
ID,UG,5641.712218144359,11.0,21.0
ID,US,9296.848749101691,19.0,29.0
ID,UY,10038.770135994077,20.0,30.0
ID,UZ,4237.3129502986985,8.0,18.0
ID,VA,6843.168215545481,14.0,24.0
ID,VC,11532.623029972356,23.0,33.0
ID,VE,12045.920272065938,24.0,34.0
ID,VG,11214.698129253266,22.0,32.0
ID,VI,11221.818156656625,22.0,32.0
ID,VN,1096.167748258027,2.0,12.0
ID,VU,3752.6508106477027,8.0,18.0
ID,WF,4792.128272777404,10.0,20.0
ID,WS,5130.346485710076,10.0,20.0
ID,XK,6408.81422602821,13.0,23.0
ID,YE,4601.261985666288,9.0,19.0
ID,YT,4776.05552129466,10.0,20.0
ID,ZA,6249.207874867926,12.0,22.0
ID,ZM,5941.723666752583,12.0,22.0
ID,ZW,5858.7832071016255,12.0,22.0
IE,AD,876.2818625039122,2.0,12.0
IE,AE,3792.3272283819465,8.0,18.0
IE,AF,3825.516639279324,8.0,18.0
IE,AG,3797.637723440945,8.0,18.0
IE,AI,3782.522699218496,8.0,18.0
IE,AL,1562.262025520276,3.0,13.0
IE,AM,2615.4411999844797,5.0,15.0
IE,AN,4352.453521105649,9.0,19.0
IE,AO,4722.3157810929615,9.0,19.0
IE,AQ,8897.647086344274,18.0,28.0
IE,AR,7151.620508092883,14.0,24.0
IE,AS,9557.556036231632,19.0,29.0
IE,AT,1076.2647209823142,2.0,12.0
IE,AU,9683.049047196937,19.0,29.0
IE,AW,4371.84792968923,9.0,19.0
IE,AZ,2716.6746710771117,5.0,15.0
IE,BA,1341.9623053934667,3.0,13.0
IE,BB,3931.3701933429443,8.0,18.0
IE,BD,5255.154666476095,11.0,21.0
IE,BE,576.4670589729265,1.0,11.0
IE,BF,2868.605907671447,6.0,16.0
IE,BG,1702.0962704866909,3.0,13.0
IE,BH,3529.7615922746845,7.0,17.0
IE,BI,4499.92929854588,9.0,19.0
IE,BJ,3103.631415215726,6.0,16.0
IE,BM,3108.563632373935,6.0,16.0
IE,BN,7259.130408897803,15.0,25.0
IE,BO,5821.485792993901,12.0,22.0
IE,BR,5338.7835148337745,11.0,21.0
IE,BS,3997.829579441741,8.0,18.0
IE,BT,5048.742628529722,10.0,20.0
IE,BV,7480.546441350457,15.0,25.0
IE,BW,5591.403740642416,11.0,21.0
IE,BY,1469.4651208702658,3.0,13.0
IE,BZ,4871.544280632652,10.0,20.0
IE,CA,3571.6395379297273,7.0,17.0
IE,CC,7512.592703250315,15.0,25.0
IE,CD,4333.503605031537,9.0,19.0
IE,CF,3624.377770203437,7.0,17.0
IE,CG,3955.429887436795,8.0,18.0
IE,CH,857.2717905160385,2.0,12.0
IE,CI,3173.1246722523897,6.0,16.0
IE,CK,9755.407682462737,20.0,30.0
IE,CL,7221.614505659003,14.0,24.0
IE,CM,3384.184953333472,7.0,17.0
IE,CN,5070.130262589165,10.0,20.0
IE,CO,4990.8353887844,10.0,20.0
IE,CR,5082.755093623501,10.0,20.0
IE,CU,4198.3660548425405,8.0,18.0
IE,CV,2722.2645768631505,5.0,15.0
IE,CX,7776.094183209841,16.0,26.0
IE,CY,2369.644143131852,5.0,15.0
IE,CZ,1042.1098829324767,2.0,12.0
IE,DE,802.7720014647147,2.0,12.0
IE,DJ,3993.030051408511,8.0,18.0
IE,DK,730.7444341751517,1.0,11.0
IE,DM,3873.891352956032,8.0,18.0
IE,DO,4036.7806926560056,8.0,18.0
IE,DZ,1824.5931553955422,4.0,14.0
IE,EC,5507.209751233732,11.0,21.0
IE,EE,1318.5499878449887,3.0,13.0
IE,EG,2705.598972306079,5.0,15.0
IE,EH,2031.7699731501875,4.0,14.0
IE,ER,3695.7873401054076,7.0,17.0
IE,ES,919.020518409121,2.0,12.0
IE,ET,4073.238477136697,8.0,18.0
IE,FI,1366.0714364822588,3.0,13.0
IE,FJ,9858.320648763847,20.0,30.0
IE,FK,7849.181984525562,16.0,26.0
IE,FM,8054.057384198663,16.0,26.0
IE,FO,587.9270813920567,1.0,11.0
IE,FR,679.6747746467361,1.0,11.0
IE,GA,3916.2825011090126,8.0,18.0
IE,GB,236.2194838685478,0.0,10.0
IE,GD,4062.1916767168354,8.0,18.0
IE,GE,2451.4275560075084,5.0,15.0
IE,GF,4252.543813721913,9.0,19.0
IE,GG,365.5280421830906,1.0,11.0
IE,GH,3167.344120753017,6.0,16.0
IE,GI,1201.782892171763,2.0,12.0
IE,GL,1626.150612389859,3.0,13.0
IE,GM,2788.6704730255087,6.0,16.0
IE,GN,3004.3918404903056,6.0,16.0
IE,GP,3811.7658165404864,8.0,18.0
IE,GQ,3729.5020610560673,7.0,17.0
IE,GR,1724.79023517172,3.0,13.0
IE,GS,7625.365474161394,15.0,25.0
IE,GT,5019.002937746845,10.0,20.0
IE,GU,7549.803730180876,15.0,25.0
IE,GW,2900.2866233905797,6.0,16.0
IE,GY,4395.786591470106,9.0,19.0
IE,GZ,2594.856477300928,5.0,15.0
IE,HK,6174.7506583273735,12.0,22.0
IE,HM,8719.408341742845,17.0,27.0
IE,HN,4886.500581794186,10.0,20.0
IE,HR,1195.3003415678668,2.0,12.0
IE,HT,4110.021368576571,8.0,18.0
IE,HU,1289.0277636707865,3.0,13.0
IE,ID,7542.802601781957,15.0,25.0
IE,IL,2632.057323975127,5.0,15.0
IE,IM,161.07807892698506,0.0,10.0
IE,IN,4972.219476506045,10.0,20.0
IE,IO,6167.22352719597,12.0,22.0
IE,IQ,2876.3965343741893,6.0,16.0
IE,IR,3326.2656975336754,7.0,17.0
IE,IS,881.6844781419632,2.0,12.0
IE,IT,1246.655744746467,2.0,12.0
IE,JE,391.9473909419421,1.0,11.0
IE,JM,4361.223970394912,9.0,19.0
IE,JO,2710.306735436091,5.0,15.0
IE,JP,5928.223036955353,12.0,22.0
IE,KE,4534.754812003181,9.0,19.0
IE,KG,3751.8964213727013,8.0,18.0
IE,KH,6435.530489792349,13.0,23.0
IE,KI,8805.89287286995,18.0,28.0
IE,KM,5449.7580772828105,11.0,21.0
IE,KN,3819.33690500738,8.0,18.0
IE,KP,5444.225475215319,11.0,21.0
IE,KR,5727.947895493119,11.0,21.0
IE,KW,3226.8529602859003,6.0,16.0
IE,KY,4420.082092428255,9.0,19.0
IE,KZ,3154.5983997602534,6.0,16.0
IE,LA,5924.354517142327,12.0,22.0
IE,LB,2529.325474160222,5.0,15.0
IE,LC,3944.439055113005,8.0,18.0
IE,LI,893.0112079123321,2.0,12.0
IE,LK,5741.690570800371,11.0,21.0
IE,LR,3247.0308939977895,6.0,16.0
IE,LS,6139.420817098477,12.0,22.0
IE,LT,1289.6266071655978,3.0,13.0
IE,LU,663.424712227957,1.0,11.0
IE,LV,1305.6739908248114,3.0,13.0
IE,LY,2281.5891788710046,5.0,15.0
IE,MA,1494.9816230915983,3.0,13.0
IE,MC,974.7749296265216,2.0,12.0
IE,MD,1644.7494323655271,3.0,13.0
IE,ME,1460.7253638934146,3.0,13.0
IE,MG,5963.036162927017,12.0,22.0
IE,MH,8253.46343392501,17.0,27.0
IE,MK,1602.44794752996,3.0,13.0
IE,ML,2486.9946718591664,5.0,15.0
IE,MM,5566.135126063655,11.0,21.0
IE,MN,4447.097465795553,9.0,19.0
IE,MO,6168.2743169095065,12.0,22.0
IE,MP,7303.09713440048,15.0,25.0
IE,MQ,3904.495648856091,8.0,18.0
IE,MR,2243.5223156800726,4.0,14.0
IE,MS,3830.5977298697885,8.0,18.0
IE,MT,1627.016056709422,3.0,13.0
IE,MU,6416.780476725898,13.0,23.0
IE,MV,5689.576658798449,11.0,21.0
IE,MW,5245.324573635855,10.0,20.0
IE,MX,5091.316062079831,10.0,20.0
IE,MY,6800.443468830881,14.0,24.0
IE,MZ,5619.24932408852,11.0,21.0
IE,NA,5514.106071819183,11.0,21.0
IE,NC,10167.279891896653,20.0,30.0
IE,NE,2624.9440916348344,5.0,15.0
IE,NF,10741.900588646331,21.0,31.0
IE,NG,3204.727985059807,6.0,16.0
IE,NI,4971.201896879377,10.0,20.0
IE,NL,571.7452660789768,1.0,11.0
IE,NO,792.8603626260207,2.0,12.0
IE,NP,4759.773922814946,10.0,20.0
IE,NR,8771.98303731763,18.0,28.0
IE,NU,9868.261790686975,20.0,30.0
IE,NZ,11560.099782326713,23.0,33.0
IE,OM,3978.6019859619046,8.0,18.0
IE,PA,5028.4489335089365,10.0,20.0
IE,PE,5806.643859830716,12.0,22.0
IE,PF,9212.246848151499,18.0,28.0
IE,PG,8827.43638693455,18.0,28.0
IE,PH,6993.920593142234,14.0,24.0
IE,PK,4069.566060180947,8.0,18.0
IE,PL,1145.1665802717769,2.0,12.0
IE,PM,2129.0000332866043,4.0,14.0
IE,PN,8764.435333564214,18.0,28.0
IE,PR,3921.5977378224175,8.0,18.0
IE,PS,2600.3139081515237,5.0,15.0
IE,PT,968.2091777042513,2.0,12.0
IE,PW,7701.100099055246,15.0,25.0
IE,PY,6097.231525604828,12.0,22.0
IE,QA,3582.093411062003,7.0,17.0
IE,RE,6391.057442188075,13.0,23.0
IE,RO,1555.2713381020517,3.0,13.0
IE,RS,1469.0831155249261,3.0,13.0
IE,RU,3709.3810206467942,7.0,17.0
IE,RW,4408.280016302176,9.0,19.0
IE,SA,3413.8324270830553,7.0,17.0
IE,SB,9344.712082538492,19.0,29.0
IE,SC,5431.908317375162,11.0,21.0
IE,SD,3501.111770670997,7.0,17.0
IE,SE,1108.5682091293518,2.0,12.0
IE,SG,7035.294106546012,14.0,24.0
IE,SH,5359.708053650695,11.0,21.0
IE,SI,1144.8050258450107,2.0,12.0
IE,SJ,1846.9587889298546,4.0,14.0
IE,SK,1248.4614815588263,2.0,12.0
IE,SL,3112.1959059735887,6.0,16.0
IE,SM,1142.2641776809191,2.0,12.0
IE,SN,2710.064239669718,5.0,15.0
IE,SO,4514.235541312581,9.0,19.0
IE,SR,4350.864233719945,9.0,19.0
IE,ST,3775.195486670078,8.0,18.0
IE,SV,5072.364302445899,10.0,20.0
IE,SY,2609.0999445198368,5.0,15.0
IE,SZ,6013.579968409506,12.0,22.0
IE,TC,3943.888914866608,8.0,18.0
IE,TD,3002.271519164779,6.0,16.0
IE,TF,8406.565366966506,17.0,27.0
IE,TG,3136.102179986241,6.0,16.0
IE,TH,6096.933037364535,12.0,22.0
IE,TJ,3728.920711413079,7.0,17.0
IE,TK,9232.943889266502,18.0,28.0
IE,TL,8442.612462929694,17.0,27.0
IE,TM,3257.770069330022,7.0,17.0
IE,TN,1605.8052547114212,3.0,13.0
IE,TO,10105.36461679085,20.0,30.0
IE,TR,2261.885713109505,5.0,15.0
IE,TT,4138.17837344224,8.0,18.0
IE,TV,9220.476946698835,18.0,28.0
IE,TW,6306.567414809174,13.0,23.0
IE,TZ,4831.488846029357,10.0,20.0
IE,UA,1729.0025317272614,3.0,13.0
IE,UG,4271.914400191523,9.0,19.0
IE,US,4121.637953551534,8.0,18.0
IE,UY,6584.341421019655,13.0,23.0
IE,UZ,3350.058024837616,7.0,17.0
IE,VA,1241.0862317170383,2.0,12.0
IE,VC,4008.9262989976423,8.0,18.0
IE,VE,4586.418868686168,9.0,19.0
IE,VG,3833.257171678786,8.0,18.0
IE,VI,3848.0703484426936,8.0,18.0
IE,VN,6468.505812981907,13.0,23.0
IE,VU,9795.857831606882,20.0,30.0
IE,WF,9631.283540652528,19.0,29.0
IE,WS,9558.350489268774,19.0,29.0
IE,XK,1525.167184277265,3.0,13.0
IE,YE,4006.8273103429865,8.0,18.0
IE,YT,5549.540650984483,11.0,21.0
IE,ZA,6096.22505347835,12.0,22.0
IE,ZM,5067.7425321858045,10.0,20.0
IE,ZW,5477.545163441295,11.0,21.0
IL,AD,1987.5779841516694,4.0,14.0
IL,AE,1277.8829492552197,3.0,13.0
IL,AF,1917.1560177989559,4.0,14.0
IL,AG,5994.674905777782,12.0,22.0
IL,AI,6023.879491789655,12.0,22.0
IL,AL,1074.1605030206806,2.0,12.0
IL,AM,845.2869576962856,2.0,12.0
IL,AN,6583.522467917496,13.0,23.0
IL,AO,3128.75715990244,6.0,16.0
IL,AQ,7507.454098855515,15.0,25.0
IL,AR,7931.307128684575,16.0,26.0
IL,AS,10475.408330236041,21.0,31.0
IL,AT,1563.4450758950084,3.0,13.0
IL,AU,7593.309912626203,15.0,25.0
IL,AW,6623.386948239145,13.0,23.0
IL,AZ,950.1520563144164,2.0,12.0
IL,BA,1290.13308117715,3.0,13.0
IL,BB,6005.346645317162,12.0,22.0
IL,BD,3409.360286596264,7.0,17.0
IL,BE,2056.665232519215,4.0,14.0
IL,BF,2656.7620743733887,5.0,15.0
IL,BG,957.749225535381,2.0,12.0
IL,BH,1020.5195595844658,2.0,12.0
IL,BI,2400.2289263514936,5.0,15.0
IL,BJ,2572.4825845413507,5.0,15.0
IL,BM,5602.763100672109,11.0,21.0
IL,BN,5457.985466777131,11.0,21.0
IL,BO,7281.667842789353,15.0,25.0
IL,BR,6535.947448841911,13.0,23.0
IL,BS,6518.254521371658,13.0,23.0
IL,BT,3323.9002937940186,7.0,17.0
IL,BV,6195.360841457451,12.0,22.0
IL,BW,3748.863391940002,7.0,17.0
IL,BY,1603.2097110363418,3.0,13.0
IL,BZ,7414.392225850013,15.0,25.0
IL,CA,5996.174224695313,12.0,22.0
IL,CC,5077.31414673036,10.0,20.0
IL,CD,2573.1581244845843,5.0,15.0
IL,CF,1913.2694523855957,4.0,14.0
IL,CG,2494.8736791778406,5.0,15.0
IL,CH,1783.8397534586118,4.0,14.0
IL,CI,3067.6263792900204,6.0,16.0
IL,CK,11306.163858883552,23.0,33.0
IL,CL,8278.444791792552,17.0,27.0
IL,CM,2187.5673017205186,4.0,14.0
IL,CN,3926.8666088558043,8.0,18.0
IL,CO,7173.9754109589185,14.0,24.0
IL,CR,7495.0932477600045,15.0,25.0
IL,CU,6684.698440452942,13.0,23.0
IL,CV,3827.031653566683,8.0,18.0
IL,CX,5489.737478891817,11.0,21.0
IL,CY,293.6833195468511,1.0,11.0
IL,CZ,1639.1958443284466,3.0,13.0
IL,DE,1865.6546608238236,4.0,14.0
IL,DJ,1417.0158356179707,3.0,13.0
IL,DK,2128.7072985773552,4.0,14.0
IL,DM,6030.0552751987925,12.0,22.0
IL,DO,6394.773495992369,13.0,23.0
IL,DZ,1998.6990178762114,4.0,14.0
IL,EC,7640.504318993383,15.0,25.0
IL,EE,1958.9187164743112,4.0,14.0
IL,EG,380.9587928810722,1.0,11.0
IL,EH,2937.9346730676966,6.0,16.0
IL,ER,1139.7505266611547,2.0,12.0
IL,ES,2240.2817439784953,4.0,14.0
IL,ET,1556.0713641684495,3.0,13.0
IL,FI,2172.3294314409954,4.0,14.0
IL,FJ,9998.062232304566,20.0,30.0
IL,FK,8047.133654494864,16.0,26.0
IL,FM,7431.92260086655,15.0,25.0
IL,FO,2825.159150543858,6.0,16.0
IL,FR,2028.9445756394346,4.0,14.0
IL,GA,2677.1954761785187,5.0,15.0
IL,GB,2504.440877004896,5.0,15.0
IL,GD,6157.417836520659,12.0,22.0
IL,GE,909.0283367092344,2.0,12.0
IL,GF,5958.731028908355,12.0,22.0
IL,GG,2313.246416882639,5.0,15.0
IL,GH,2807.7010751629537,6.0,16.0
IL,GI,2323.5191133257463,5.0,15.0
IL,GL,3922.10937978617,8.0,18.0
IL,GM,3397.862747812375,7.0,17.0
IL,GN,3201.2797438914536,6.0,16.0
IL,GP,6012.28639104586,12.0,22.0
IL,GQ,2589.230861129237,5.0,15.0
IL,GR,920.6230899603298,2.0,12.0
IL,GS,7263.16414228721,15.0,25.0
IL,GT,7564.7632328108375,15.0,25.0
IL,GU,6871.791448973693,14.0,24.0
IL,GW,3447.351422775613,7.0,17.0
IL,GY,6268.32412753642,13.0,23.0
IL,GZ,38.51936158798584,0.0,10.0
IL,HK,4827.595519091025,10.0,20.0
IL,HM,6259.665981084906,13.0,23.0
IL,HN,7390.47143932158,15.0,25.0
IL,HR,1436.946307199185,3.0,13.0
IL,HT,6500.013996595676,13.0,23.0
IL,HU,1379.1930616849595,3.0,13.0
IL,ID,5600.9807319489655,11.0,21.0
IL,IE,2632.057323975127,5.0,15.0
IL,IM,2511.57313347302,5.0,15.0
IL,IN,2817.5748750790135,6.0,16.0
IL,IO,3556.653402077204,7.0,17.0
IL,IQ,537.7484107982417,1.0,11.0
IL,IR,1109.5349006599913,2.0,12.0
IL,IS,3252.583993084471,7.0,17.0
IL,IT,1440.15738281968,3.0,13.0
IL,JE,2288.215147768881,5.0,15.0
IL,JM,6801.280862639046,14.0,24.0
IL,JO,88.23683816749349,0.0,10.0
IL,JP,5644.7647071633355,11.0,21.0
IL,KE,2156.024825529579,4.0,14.0
IL,KG,2312.831571661704,5.0,15.0
IL,KH,4605.292298467951,9.0,19.0
IL,KI,9984.1964067337,20.0,30.0
IL,KM,3025.3596455787497,6.0,16.0
IL,KN,6039.329559406786,12.0,22.0
IL,KP,4997.457452533172,10.0,20.0
IL,KR,5147.7367499003785,10.0,20.0
IL,KW,763.3992887580858,2.0,12.0
IL,KY,6912.174936548495,14.0,24.0
IL,KZ,2049.292450070624,4.0,14.0
IL,LA,4228.872768342361,8.0,18.0
IL,LB,202.80625292205107,0.0,10.0
IL,LC,6062.025554026221,12.0,22.0
IL,LI,1741.1428608651588,3.0,13.0
IL,LK,3359.4052199063103,7.0,17.0
IL,LR,3326.4828086889497,7.0,17.0
IL,LS,4213.438335122657,8.0,18.0
IL,LT,1751.370652310577,4.0,14.0
IL,LU,1969.274165422467,4.0,14.0
IL,LV,1851.6250515134448,4.0,14.0
IL,LY,1115.165589451121,2.0,12.0
IL,MA,2458.0717094989354,5.0,15.0
IL,MC,1731.1880872998047,3.0,13.0
IL,MD,1181.708247414463,2.0,12.0
IL,ME,1171.5998982489195,2.0,12.0
IL,MG,3532.997686264261,7.0,17.0
IL,MH,8528.228732778327,17.0,27.0
IL,MK,1029.610183754772,2.0,12.0
IL,ML,2601.019394398278,5.0,15.0
IL,MM,3785.716483889515,8.0,18.0
IL,MN,3738.234212337838,7.0,17.0
IL,MO,4801.21488566409,10.0,20.0
IL,MP,6747.417251161924,13.0,23.0
IL,MQ,6038.217447857281,12.0,22.0
IL,MR,2905.391407106501,6.0,16.0
IL,MS,6028.2108388162205,12.0,22.0
IL,MT,1224.6659482554626,2.0,12.0
IL,MU,3857.113211768135,8.0,18.0
IL,MV,3151.656909495637,6.0,16.0
IL,MW,3061.0812314210834,6.0,16.0
IL,MX,7723.249611416571,15.0,25.0
IL,MY,4717.931213802618,9.0,19.0
IL,MZ,3435.0495080352966,7.0,17.0
IL,NA,3885.4733834086173,8.0,18.0
IL,NC,9324.954374002871,19.0,29.0
IL,NE,1916.4036649170241,4.0,14.0
IL,NF,9649.348827481019,19.0,29.0
IL,NG,2265.6384165258046,5.0,15.0
IL,NI,7439.281553288929,15.0,25.0
IL,NL,2084.185542316194,4.0,14.0
IL,NO,2363.4756979960116,5.0,15.0
IL,NP,2938.1009000781887,6.0,16.0
IL,NR,8662.214391232139,17.0,27.0
IL,NU,10687.762541065125,21.0,31.0
IL,NZ,10122.943991656428,20.0,30.0
IL,OM,1458.566627201953,3.0,13.0
IL,PA,7383.060633675189,15.0,25.0
IL,PE,7717.887758824168,15.0,25.0
IL,PF,11475.46078594699,23.0,33.0
IL,PG,7572.532565921691,15.0,25.0
IL,PH,5583.080078346486,11.0,21.0
IL,PK,2041.2567260733415,4.0,14.0
IL,PL,1647.56113763921,3.0,13.0
IL,PM,4737.7503295293955,9.0,19.0
IL,PN,11271.626753110564,23.0,33.0
IL,PR,6219.105297497736,12.0,22.0
IL,PS,66.51892495676432,0.0,10.0
IL,PT,2474.419714936481,5.0,15.0
IL,PW,6520.024698910451,13.0,23.0
IL,PY,7220.164045333293,14.0,24.0
IL,QA,1068.0100532918598,2.0,12.0
IL,RE,3856.1846131273924,8.0,18.0
IL,RO,1157.6794226565219,2.0,12.0
IL,RS,1170.8089137248762,2.0,12.0
IL,RU,3720.6339940807143,7.0,17.0
IL,RW,2302.5138737295415,5.0,15.0
IL,SA,797.9536360149484,2.0,12.0
IL,SB,8641.38499344686,17.0,27.0
IL,SC,2818.908777254899,6.0,16.0
IL,SD,1290.530446598932,3.0,13.0
IL,SE,2143.459241546643,4.0,14.0
IL,SG,4930.761326305098,10.0,20.0
IL,SH,4832.360754620454,10.0,20.0
IL,SI,1488.253874587269,3.0,13.0
IL,SJ,3232.4487635595437,6.0,16.0
IL,SK,1452.9754358944715,3.0,13.0
IL,SL,3376.4488250774075,7.0,17.0
IL,SM,1508.709219029564,3.0,13.0
IL,SN,3312.066120397667,7.0,17.0
IL,SO,1934.8270819858253,4.0,14.0
IL,SR,6130.784676399242,12.0,22.0
IL,ST,2822.2489649213962,6.0,16.0
IL,SV,7588.690841986644,15.0,25.0
IL,SY,353.6809045523464,1.0,11.0
IL,SZ,3983.8810159382433,8.0,18.0
IL,TC,6366.6949974432555,13.0,23.0
IL,TD,1482.0717264630732,3.0,13.0
IL,TF,5942.043444017778,12.0,22.0
IL,TG,2680.8781077150943,5.0,15.0
IL,TH,4261.812605248618,9.0,19.0
IL,TJ,2117.054468844265,4.0,14.0
IL,TK,10140.1443944629,20.0,30.0
IL,TL,6585.115996612205,13.0,23.0
IL,TM,1495.5323671834303,3.0,13.0
IL,TN,1484.8632649821109,3.0,13.0
IL,TO,10459.478441608717,21.0,31.0
IL,TR,547.5077926724616,1.0,11.0
IL,TT,6192.29008669035,12.0,22.0
IL,TV,9522.176882089063,19.0,29.0
